probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_name,model_short_name
164,Mark Hurlbert,54,54,Mark Hurlbert,0.45507073,0.45507073,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
165,Mark Hurlbert,54,54,Mark Hurlbert,0.63739926,0.63739926,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
166,Silvan Shalom,82,82,Silvan Shalom,0.52709246,0.52709246,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
167,Silvan Shalom,82,82,Silvan Shalom,0.3278824,0.3278824,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
168,Silvan Shalom,82,93,Victoria Clarke,0.19049308,0.12461451,False,True,False,False,True,True,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
169,Silvan Shalom,82,82,Silvan Shalom,0.3744658,0.3744658,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
170,Silvan Shalom,82,82,Silvan Shalom,0.7608431,0.7608431,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
171,Britney Spears,9,9,Britney Spears,0.4316278,0.4316278,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
172,Britney Spears,9,9,Britney Spears,0.42067036,0.42067036,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
173,Britney Spears,9,9,Britney Spears,0.3683489,0.3683489,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
174,Britney Spears,9,9,Britney Spears,0.38691485,0.38691485,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
175,Britney Spears,9,9,Britney Spears,0.39143288,0.39143288,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
176,Britney Spears,9,9,Britney Spears,0.28616098,0.28616098,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
177,Britney Spears,9,9,Britney Spears,0.33115768,0.33115768,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
178,Britney Spears,9,9,Britney Spears,0.4489922,0.4489922,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
179,Gunter Pleuger,26,26,Gunter Pleuger,0.5114157,0.5114157,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
180,Gunter Pleuger,26,26,Gunter Pleuger,0.5252787,0.5252787,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
181,Gunter Pleuger,26,26,Gunter Pleuger,0.6219783,0.6219783,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
182,Gunter Pleuger,26,26,Gunter Pleuger,0.57364464,0.57364464,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
183,Gunter Pleuger,26,26,Gunter Pleuger,0.5555756,0.5555756,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
184,Gunter Pleuger,26,26,Gunter Pleuger,0.6847803,0.6847803,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
185,Tom Daschle,89,89,Tom Daschle,0.5310072,0.5310072,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
186,Tom Daschle,89,89,Tom Daschle,0.6472776,0.6472776,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
187,Tom Daschle,89,89,Tom Daschle,0.657688,0.657688,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
188,Tom Daschle,89,89,Tom Daschle,0.6179795,0.6179795,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
189,Tom Daschle,89,89,Tom Daschle,0.7210216,0.7210216,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
190,Tom Daschle,89,89,Tom Daschle,0.55630755,0.55630755,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
191,Tom Daschle,89,89,Tom Daschle,0.4231422,0.4231422,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
192,Tom Daschle,89,89,Tom Daschle,0.6177443,0.6177443,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
193,Ian Thorpe,30,30,Ian Thorpe,0.43224037,0.43224037,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
194,Ian Thorpe,30,30,Ian Thorpe,0.43646076,0.43646076,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
195,Ian Thorpe,30,30,Ian Thorpe,0.43348467,0.43348467,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
196,Ian Thorpe,30,30,Ian Thorpe,0.3641802,0.3641802,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
197,Ian Thorpe,30,30,Ian Thorpe,0.36032805,0.36032805,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
198,Ian Thorpe,30,30,Ian Thorpe,0.46860278,0.46860278,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
199,Ian Thorpe,30,30,Ian Thorpe,0.5051982,0.5051982,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
200,Ian Thorpe,30,30,Ian Thorpe,0.4262268,0.4262268,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
201,Tommy Haas,90,90,Tommy Haas,0.5002885,0.5002885,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
202,Tommy Haas,90,87,Tim Henman,0.14779256,0.07850237,False,False,False,True,True,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
203,Tommy Haas,90,90,Tommy Haas,0.43567115,0.43567115,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
204,Tommy Haas,90,90,Tommy Haas,0.43331742,0.43331742,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
205,Tommy Haas,90,90,Tommy Haas,0.58516395,0.58516395,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
206,John Allen Muhammad,38,38,John Allen Muhammad,0.7304057,0.7304057,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
207,John Allen Muhammad,38,38,John Allen Muhammad,0.7208601,0.7208601,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
208,John Allen Muhammad,38,38,John Allen Muhammad,0.7068342,0.7068342,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
209,John Allen Muhammad,38,38,John Allen Muhammad,0.5354526,0.5354526,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
210,John Allen Muhammad,38,38,John Allen Muhammad,0.6051288,0.6051288,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
211,John Allen Muhammad,38,38,John Allen Muhammad,0.82956576,0.82956576,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
212,John Allen Muhammad,38,38,John Allen Muhammad,0.6933852,0.6933852,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
213,John Allen Muhammad,38,38,John Allen Muhammad,0.73138905,0.73138905,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
214,Ari Fleischer,3,3,Ari Fleischer,0.44705582,0.44705582,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
215,Ari Fleischer,3,3,Ari Fleischer,0.6994971,0.6994971,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
216,Ari Fleischer,3,3,Ari Fleischer,0.5324527,0.5324527,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
217,Ari Fleischer,3,3,Ari Fleischer,0.7330917,0.7330917,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
218,Ari Fleischer,3,3,Ari Fleischer,0.22875401,0.22875401,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
219,Ari Fleischer,3,3,Ari Fleischer,0.742015,0.742015,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
220,Ari Fleischer,3,3,Ari Fleischer,0.30933738,0.30933738,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
221,Ari Fleischer,3,3,Ari Fleischer,0.73027176,0.73027176,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
222,Tim Henman,87,87,Tim Henman,0.24688165,0.24688165,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
223,Tim Henman,87,87,Tim Henman,0.52710164,0.52710164,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
224,Tim Henman,87,87,Tim Henman,0.37485614,0.37485614,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
225,Tim Henman,87,87,Tim Henman,0.34604043,0.34604043,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
226,Tim Henman,87,87,Tim Henman,0.28069586,0.28069586,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
227,Tim Henman,87,87,Tim Henman,0.46668303,0.46668303,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
228,Tim Henman,87,87,Tim Henman,0.45413655,0.45413655,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
229,Tim Henman,87,87,Tim Henman,0.40545505,0.40545505,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
230,Ahmed Chalabi,1,1,Ahmed Chalabi,0.66837513,0.66837513,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
231,Ahmed Chalabi,1,1,Ahmed Chalabi,0.72497284,0.72497284,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
232,Ahmed Chalabi,1,1,Ahmed Chalabi,0.78145385,0.78145385,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
233,Ahmed Chalabi,1,1,Ahmed Chalabi,0.65582323,0.65582323,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
234,Tom Cruise,88,88,Tom Cruise,0.29238874,0.29238874,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
235,Tom Cruise,88,88,Tom Cruise,0.33744985,0.33744985,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
236,Tom Cruise,88,88,Tom Cruise,0.49719775,0.49719775,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
237,Tom Cruise,88,88,Tom Cruise,0.4119406,0.4119406,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
238,Tom Cruise,88,88,Tom Cruise,0.43954813,0.43954813,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
239,Tom Cruise,88,88,Tom Cruise,0.48921955,0.48921955,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
240,Tom Cruise,88,88,Tom Cruise,0.35888177,0.35888177,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
241,Tom Cruise,88,88,Tom Cruise,0.47150943,0.47150943,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
242,JK Rowling,31,31,JK Rowling,0.23991042,0.23991042,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
243,JK Rowling,31,31,JK Rowling,0.5388894,0.5388894,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
244,JK Rowling,31,31,JK Rowling,0.59268296,0.59268296,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
245,JK Rowling,31,31,JK Rowling,0.6151595,0.6151595,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
246,JK Rowling,31,31,JK Rowling,0.34255168,0.34255168,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
247,Elizabeth Smart,22,22,Elizabeth Smart,0.5289619,0.5289619,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
248,Elizabeth Smart,22,22,Elizabeth Smart,0.38818437,0.38818437,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
249,Elizabeth Smart,22,22,Elizabeth Smart,0.4090436,0.4090436,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
250,Elizabeth Smart,22,22,Elizabeth Smart,0.47932333,0.47932333,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
251,Jennifer Aniston,34,34,Jennifer Aniston,0.53934443,0.53934443,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
252,Jennifer Aniston,34,34,Jennifer Aniston,0.59167206,0.59167206,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
253,Jennifer Aniston,34,34,Jennifer Aniston,0.53987324,0.53987324,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
254,Jennifer Aniston,34,34,Jennifer Aniston,0.3918267,0.3918267,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
255,Jennifer Aniston,34,34,Jennifer Aniston,0.4017251,0.4017251,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
256,Jennifer Aniston,34,34,Jennifer Aniston,0.4933511,0.4933511,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
257,Jennifer Aniston,34,34,Jennifer Aniston,0.5254817,0.5254817,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
258,Jennifer Aniston,34,34,Jennifer Aniston,0.49614614,0.49614614,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
259,George W Bush,24,24,George W Bush,0.5822239,0.5822239,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
260,George W Bush,24,24,George W Bush,0.40327004,0.40327004,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
261,George W Bush,24,24,George W Bush,0.3345252,0.3345252,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
262,George W Bush,24,24,George W Bush,0.34054118,0.34054118,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
263,George W Bush,24,24,George W Bush,0.50036824,0.50036824,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
264,George W Bush,24,24,George W Bush,0.5318358,0.5318358,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
265,George W Bush,24,24,George W Bush,0.5319108,0.5319108,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
266,George W Bush,24,24,George W Bush,0.33837765,0.33837765,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
267,Joseph Biden,43,43,Joseph Biden,0.6234515,0.6234515,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
268,Joseph Biden,43,43,Joseph Biden,0.52704716,0.52704716,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
269,Joseph Biden,43,43,Joseph Biden,0.5067283,0.5067283,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
270,Joseph Biden,43,43,Joseph Biden,0.5906807,0.5906807,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
271,Billy Crystal,5,5,Billy Crystal,0.5597434,0.5597434,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
272,Billy Crystal,5,5,Billy Crystal,0.32911372,0.32911372,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
273,Billy Crystal,5,5,Billy Crystal,0.45286122,0.45286122,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
274,Billy Crystal,5,5,Billy Crystal,0.6182262,0.6182262,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
275,Billy Crystal,5,5,Billy Crystal,0.432704,0.432704,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
276,Rob Marshall,73,73,Rob Marshall,0.7920694,0.7920694,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
277,Rob Marshall,73,73,Rob Marshall,0.575276,0.575276,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
278,Rob Marshall,73,73,Rob Marshall,0.49473792,0.49473792,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
279,Rob Marshall,73,73,Rob Marshall,0.49094713,0.49094713,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
280,Rob Marshall,73,73,Rob Marshall,0.5514116,0.5514116,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
281,Madonna,52,52,Madonna,0.33175558,0.33175558,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
282,Madonna,52,52,Madonna,0.32853377,0.32853377,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
283,Madonna,52,59,Natalie Maines,0.2757801,0.18023863,False,True,False,False,True,True,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
284,Madonna,52,52,Madonna,0.39137393,0.39137393,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
285,Kevin Spacey,45,45,Kevin Spacey,0.6712295,0.6712295,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
286,Kevin Spacey,45,45,Kevin Spacey,0.7577096,0.7577096,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
287,Kevin Spacey,45,45,Kevin Spacey,0.62445426,0.62445426,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
288,Kevin Spacey,45,45,Kevin Spacey,0.62750113,0.62750113,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
289,Calista Flockhart,10,10,Calista Flockhart,0.5518011,0.5518011,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
290,Calista Flockhart,10,10,Calista Flockhart,0.4520089,0.4520089,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
291,Calista Flockhart,10,10,Calista Flockhart,0.4962858,0.4962858,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
292,Calista Flockhart,10,10,Calista Flockhart,0.5453903,0.5453903,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
293,Calista Flockhart,10,10,Calista Flockhart,0.45482522,0.45482522,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
294,Erika Harold,23,23,Erika Harold,0.6757052,0.6757052,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
295,Erika Harold,23,23,Erika Harold,0.59458137,0.59458137,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
296,Erika Harold,23,23,Erika Harold,0.44968438,0.44968438,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
297,Erika Harold,23,23,Erika Harold,0.60326654,0.60326654,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
298,Li Zhaoxing,49,49,Li Zhaoxing,0.62464696,0.62464696,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
299,Li Zhaoxing,49,49,Li Zhaoxing,0.63095284,0.63095284,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
300,Li Zhaoxing,49,49,Li Zhaoxing,0.5700793,0.5700793,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
301,Li Zhaoxing,49,49,Li Zhaoxing,0.6117996,0.6117996,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
302,Li Zhaoxing,49,92,Tung Chee-hwa,0.3379614,0.33378765,False,True,False,False,True,True,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
303,Li Zhaoxing,49,49,Li Zhaoxing,0.6557404,0.6557404,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
304,Li Zhaoxing,49,49,Li Zhaoxing,0.6569084,0.6569084,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
305,Paul Wolfowitz,65,65,Paul Wolfowitz,0.43130845,0.43130845,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
306,Paul Wolfowitz,65,65,Paul Wolfowitz,0.36158168,0.36158168,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
307,Paul Wolfowitz,65,65,Paul Wolfowitz,0.31266472,0.31266472,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
308,Paul Wolfowitz,65,65,Paul Wolfowitz,0.3724743,0.3724743,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
309,Paul Wolfowitz,65,65,Paul Wolfowitz,0.42699027,0.42699027,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
310,Paul Wolfowitz,65,65,Paul Wolfowitz,0.39031398,0.39031398,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
311,Paul Wolfowitz,65,65,Paul Wolfowitz,0.31869757,0.31869757,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
312,Paul Wolfowitz,65,65,Paul Wolfowitz,0.3046685,0.3046685,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
313,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.49654168,0.49654168,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
314,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.46941507,0.46941507,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
315,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.62042487,0.62042487,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
316,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.3572985,0.3572985,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
317,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.42133144,0.42133144,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
318,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.49111092,0.49111092,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
319,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.4741816,0.4741816,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
320,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.36463934,0.36463934,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
321,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.59522974,0.59522974,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
322,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.3879649,0.3879649,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
323,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.29422295,0.29422295,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
324,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.35683352,0.35683352,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
325,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.6340821,0.6340821,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
326,Brad Johnson,8,8,Brad Johnson,0.4405265,0.4405265,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
327,Brad Johnson,8,8,Brad Johnson,0.43395504,0.43395504,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
328,Brad Johnson,8,8,Brad Johnson,0.46241763,0.46241763,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
329,Brad Johnson,8,8,Brad Johnson,0.5668762,0.5668762,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
330,Peter Struck,67,67,Peter Struck,0.32088667,0.32088667,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface12m,adaface_ir101_wf12m
