probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_name,model_short_name
164,Mark Hurlbert,54,54,Mark Hurlbert,0.48680508,0.48680508,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
165,Mark Hurlbert,54,54,Mark Hurlbert,0.57148415,0.57148415,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
166,Silvan Shalom,82,82,Silvan Shalom,0.3906857,0.3906857,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
167,Silvan Shalom,82,82,Silvan Shalom,0.2994449,0.2994449,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
168,Silvan Shalom,82,57,Michael Chang,0.14950168,-0.0114225,False,False,False,True,True,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
169,Silvan Shalom,82,82,Silvan Shalom,0.42637485,0.42637485,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
170,Silvan Shalom,82,82,Silvan Shalom,0.7081778,0.7081778,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
171,Britney Spears,9,9,Britney Spears,0.3219173,0.3219173,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
172,Britney Spears,9,9,Britney Spears,0.32775468,0.32775468,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
173,Britney Spears,9,9,Britney Spears,0.3238411,0.3238411,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
174,Britney Spears,9,9,Britney Spears,0.40699577,0.40699577,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
175,Britney Spears,9,9,Britney Spears,0.33366185,0.33366185,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
176,Britney Spears,9,9,Britney Spears,0.2572076,0.2572076,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
177,Britney Spears,9,9,Britney Spears,0.33759934,0.33759934,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
178,Britney Spears,9,9,Britney Spears,0.50056344,0.50056344,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
179,Gunter Pleuger,26,26,Gunter Pleuger,0.46311885,0.46311885,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
180,Gunter Pleuger,26,26,Gunter Pleuger,0.41834736,0.41834736,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
181,Gunter Pleuger,26,26,Gunter Pleuger,0.55914044,0.55914044,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
182,Gunter Pleuger,26,26,Gunter Pleuger,0.48227516,0.48227516,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
183,Gunter Pleuger,26,26,Gunter Pleuger,0.49637204,0.49637204,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
184,Gunter Pleuger,26,26,Gunter Pleuger,0.52596617,0.52596617,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
185,Tom Daschle,89,89,Tom Daschle,0.39371243,0.39371243,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
186,Tom Daschle,89,89,Tom Daschle,0.6592014,0.6592014,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
187,Tom Daschle,89,89,Tom Daschle,0.65854204,0.65854204,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
188,Tom Daschle,89,89,Tom Daschle,0.6143609,0.6143609,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
189,Tom Daschle,89,89,Tom Daschle,0.6885918,0.6885918,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
190,Tom Daschle,89,89,Tom Daschle,0.56191933,0.56191933,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
191,Tom Daschle,89,89,Tom Daschle,0.3845684,0.3845684,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
192,Tom Daschle,89,89,Tom Daschle,0.64466894,0.64466894,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
193,Ian Thorpe,30,30,Ian Thorpe,0.3294075,0.3294075,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
194,Ian Thorpe,30,30,Ian Thorpe,0.3967173,0.3967173,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
195,Ian Thorpe,30,30,Ian Thorpe,0.36837125,0.36837125,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
196,Ian Thorpe,30,30,Ian Thorpe,0.3254701,0.3254701,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
197,Ian Thorpe,30,30,Ian Thorpe,0.33528453,0.33528453,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
198,Ian Thorpe,30,30,Ian Thorpe,0.27003378,0.27003378,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
199,Ian Thorpe,30,30,Ian Thorpe,0.42064172,0.42064172,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
200,Ian Thorpe,30,30,Ian Thorpe,0.39264247,0.39264247,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
201,Tommy Haas,90,90,Tommy Haas,0.42673007,0.42673007,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
202,Tommy Haas,90,90,Tommy Haas,0.1582437,0.1582437,True,False,False,True,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
203,Tommy Haas,90,90,Tommy Haas,0.4338526,0.4338526,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
204,Tommy Haas,90,90,Tommy Haas,0.30268168,0.30268168,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
205,Tommy Haas,90,90,Tommy Haas,0.5294088,0.5294088,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
206,John Allen Muhammad,38,38,John Allen Muhammad,0.71886563,0.71886563,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
207,John Allen Muhammad,38,38,John Allen Muhammad,0.7086599,0.7086599,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
208,John Allen Muhammad,38,38,John Allen Muhammad,0.70902735,0.70902735,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
209,John Allen Muhammad,38,38,John Allen Muhammad,0.6099522,0.6099522,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
210,John Allen Muhammad,38,38,John Allen Muhammad,0.6385616,0.6385616,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
211,John Allen Muhammad,38,38,John Allen Muhammad,0.8355382,0.8355382,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
212,John Allen Muhammad,38,38,John Allen Muhammad,0.7362307,0.7362307,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
213,John Allen Muhammad,38,38,John Allen Muhammad,0.67827344,0.67827344,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
214,Ari Fleischer,3,3,Ari Fleischer,0.504668,0.504668,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
215,Ari Fleischer,3,3,Ari Fleischer,0.6297575,0.6297575,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
216,Ari Fleischer,3,3,Ari Fleischer,0.56248087,0.56248087,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
217,Ari Fleischer,3,3,Ari Fleischer,0.72325844,0.72325844,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
218,Ari Fleischer,3,11,Carla Del Ponte,0.21352531,0.18941145,False,True,False,False,True,True,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
219,Ari Fleischer,3,3,Ari Fleischer,0.7165805,0.7165805,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
220,Ari Fleischer,3,3,Ari Fleischer,0.4386836,0.4386836,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
221,Ari Fleischer,3,3,Ari Fleischer,0.65685236,0.65685236,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
222,Tim Henman,87,87,Tim Henman,0.2223036,0.2223036,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
223,Tim Henman,87,87,Tim Henman,0.45810938,0.45810938,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
224,Tim Henman,87,87,Tim Henman,0.39821416,0.39821416,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
225,Tim Henman,87,87,Tim Henman,0.36036062,0.36036062,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
226,Tim Henman,87,87,Tim Henman,0.29162553,0.29162553,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
227,Tim Henman,87,87,Tim Henman,0.4028328,0.4028328,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
228,Tim Henman,87,87,Tim Henman,0.4038304,0.4038304,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
229,Tim Henman,87,87,Tim Henman,0.3093959,0.3093959,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
230,Ahmed Chalabi,1,1,Ahmed Chalabi,0.54520106,0.54520106,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
231,Ahmed Chalabi,1,1,Ahmed Chalabi,0.7208427,0.7208427,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
232,Ahmed Chalabi,1,1,Ahmed Chalabi,0.7446257,0.7446257,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
233,Ahmed Chalabi,1,1,Ahmed Chalabi,0.63206446,0.63206446,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
234,Tom Cruise,88,88,Tom Cruise,0.40224454,0.40224454,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
235,Tom Cruise,88,88,Tom Cruise,0.34762728,0.34762728,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
236,Tom Cruise,88,88,Tom Cruise,0.5065334,0.5065334,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
237,Tom Cruise,88,88,Tom Cruise,0.44929188,0.44929188,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
238,Tom Cruise,88,88,Tom Cruise,0.55754006,0.55754006,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
239,Tom Cruise,88,88,Tom Cruise,0.5168251,0.5168251,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
240,Tom Cruise,88,88,Tom Cruise,0.40173456,0.40173456,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
241,Tom Cruise,88,88,Tom Cruise,0.48970538,0.48970538,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
242,JK Rowling,31,52,Madonna,0.19548872,0.18946388,False,True,False,False,True,True,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
243,JK Rowling,31,31,JK Rowling,0.53330564,0.53330564,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
244,JK Rowling,31,31,JK Rowling,0.58389086,0.58389086,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
245,JK Rowling,31,31,JK Rowling,0.51897204,0.51897204,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
246,JK Rowling,31,31,JK Rowling,0.4257744,0.4257744,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
247,Elizabeth Smart,22,22,Elizabeth Smart,0.34128946,0.34128946,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
248,Elizabeth Smart,22,22,Elizabeth Smart,0.17278236,0.17278236,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
249,Elizabeth Smart,22,22,Elizabeth Smart,0.25849736,0.25849736,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
250,Elizabeth Smart,22,22,Elizabeth Smart,0.3168124,0.3168124,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
251,Jennifer Aniston,34,34,Jennifer Aniston,0.5047282,0.5047282,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
252,Jennifer Aniston,34,34,Jennifer Aniston,0.56349474,0.56349474,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
253,Jennifer Aniston,34,34,Jennifer Aniston,0.47216552,0.47216552,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
254,Jennifer Aniston,34,34,Jennifer Aniston,0.3082587,0.3082587,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
255,Jennifer Aniston,34,34,Jennifer Aniston,0.41270033,0.41270033,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
256,Jennifer Aniston,34,34,Jennifer Aniston,0.492841,0.492841,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
257,Jennifer Aniston,34,34,Jennifer Aniston,0.4653024,0.4653024,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
258,Jennifer Aniston,34,34,Jennifer Aniston,0.48157805,0.48157805,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
259,George W Bush,24,24,George W Bush,0.6366123,0.6366123,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
260,George W Bush,24,24,George W Bush,0.24136181,0.24136181,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
261,George W Bush,24,24,George W Bush,0.33195597,0.33195597,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
262,George W Bush,24,24,George W Bush,0.43178892,0.43178892,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
263,George W Bush,24,24,George W Bush,0.4223489,0.4223489,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
264,George W Bush,24,24,George W Bush,0.47233152,0.47233152,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
265,George W Bush,24,24,George W Bush,0.4623524,0.4623524,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
266,George W Bush,24,24,George W Bush,0.34149623,0.34149623,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
267,Joseph Biden,43,43,Joseph Biden,0.6075252,0.6075252,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
268,Joseph Biden,43,43,Joseph Biden,0.5550795,0.5550795,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
269,Joseph Biden,43,43,Joseph Biden,0.45497972,0.45497972,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
270,Joseph Biden,43,43,Joseph Biden,0.56251705,0.56251705,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
271,Billy Crystal,5,5,Billy Crystal,0.47300106,0.47300106,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
272,Billy Crystal,5,5,Billy Crystal,0.4052608,0.4052608,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
273,Billy Crystal,5,5,Billy Crystal,0.39271557,0.39271557,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
274,Billy Crystal,5,5,Billy Crystal,0.50989276,0.50989276,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
275,Billy Crystal,5,5,Billy Crystal,0.4146271,0.4146271,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
276,Rob Marshall,73,73,Rob Marshall,0.6072682,0.6072682,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
277,Rob Marshall,73,73,Rob Marshall,0.52527773,0.52527773,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
278,Rob Marshall,73,73,Rob Marshall,0.43614364,0.43614364,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
279,Rob Marshall,73,73,Rob Marshall,0.46247792,0.46247792,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
280,Rob Marshall,73,73,Rob Marshall,0.481324,0.481324,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
281,Madonna,52,52,Madonna,0.30742997,0.30742997,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
282,Madonna,52,52,Madonna,0.3003708,0.3003708,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
283,Madonna,52,59,Natalie Maines,0.19580217,0.17940147,False,True,False,False,True,True,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
284,Madonna,52,52,Madonna,0.29596943,0.29596943,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
285,Kevin Spacey,45,45,Kevin Spacey,0.64135545,0.64135545,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
286,Kevin Spacey,45,45,Kevin Spacey,0.71504885,0.71504885,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
287,Kevin Spacey,45,45,Kevin Spacey,0.5356611,0.5356611,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
288,Kevin Spacey,45,45,Kevin Spacey,0.5141382,0.5141382,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
289,Calista Flockhart,10,10,Calista Flockhart,0.62718564,0.62718564,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
290,Calista Flockhart,10,10,Calista Flockhart,0.42220148,0.42220148,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
291,Calista Flockhart,10,10,Calista Flockhart,0.5577962,0.5577962,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
292,Calista Flockhart,10,10,Calista Flockhart,0.64423895,0.64423895,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
293,Calista Flockhart,10,10,Calista Flockhart,0.5368775,0.5368775,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
294,Erika Harold,23,23,Erika Harold,0.51232785,0.51232785,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
295,Erika Harold,23,23,Erika Harold,0.3952098,0.3952098,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
296,Erika Harold,23,23,Erika Harold,0.19713879,0.19713879,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
297,Erika Harold,23,23,Erika Harold,0.41461816,0.41461816,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
298,Li Zhaoxing,49,49,Li Zhaoxing,0.5970752,0.5970752,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
299,Li Zhaoxing,49,49,Li Zhaoxing,0.5632479,0.5632479,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
300,Li Zhaoxing,49,49,Li Zhaoxing,0.5615161,0.5615161,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
301,Li Zhaoxing,49,49,Li Zhaoxing,0.5562382,0.5562382,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
302,Li Zhaoxing,49,49,Li Zhaoxing,0.33537763,0.33537763,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
303,Li Zhaoxing,49,49,Li Zhaoxing,0.62208897,0.62208897,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
304,Li Zhaoxing,49,49,Li Zhaoxing,0.62602115,0.62602115,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
305,Paul Wolfowitz,65,65,Paul Wolfowitz,0.5289241,0.5289241,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
306,Paul Wolfowitz,65,65,Paul Wolfowitz,0.36635593,0.36635593,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
307,Paul Wolfowitz,65,65,Paul Wolfowitz,0.39200175,0.39200175,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
308,Paul Wolfowitz,65,65,Paul Wolfowitz,0.43406558,0.43406558,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
309,Paul Wolfowitz,65,65,Paul Wolfowitz,0.39546502,0.39546502,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
310,Paul Wolfowitz,65,65,Paul Wolfowitz,0.37268928,0.37268928,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
311,Paul Wolfowitz,65,65,Paul Wolfowitz,0.4435693,0.4435693,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
312,Paul Wolfowitz,65,65,Paul Wolfowitz,0.48541242,0.48541242,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
313,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.5027174,0.5027174,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
314,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.2948163,0.2948163,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
315,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.4650591,0.4650591,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
316,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.28275162,0.28275162,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
317,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.36897838,0.36897838,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
318,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.34045467,0.34045467,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
319,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.40964192,0.40964192,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
320,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.29366964,0.29366964,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
321,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.33313298,0.33313298,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
322,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.22986206,0.22986206,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
323,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.3364012,0.3364012,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
324,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.2681335,0.2681335,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
325,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.53212625,0.53212625,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
326,Brad Johnson,8,8,Brad Johnson,0.3850971,0.3850971,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
327,Brad Johnson,8,8,Brad Johnson,0.3483566,0.3483566,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
328,Brad Johnson,8,8,Brad Johnson,0.27128392,0.27128392,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
329,Brad Johnson,8,8,Brad Johnson,0.35875967,0.35875967,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
330,Peter Struck,67,67,Peter Struck,0.2590911,0.2590911,True,True,True,False,False,False,minchul/cvlface_arcface_ir101_webface4m,arcface_ir101_wf4m
