probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_name,model_short_name
164,Mark Hurlbert,54,54,Mark Hurlbert,0.48246342,0.48246342,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
165,Mark Hurlbert,54,54,Mark Hurlbert,0.60872936,0.60872936,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
166,Silvan Shalom,82,82,Silvan Shalom,0.4601441,0.4601441,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
167,Silvan Shalom,82,82,Silvan Shalom,0.46799606,0.46799606,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
168,Silvan Shalom,82,24,George W Bush,0.19187072,0.11609297,False,False,False,True,True,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
169,Silvan Shalom,82,82,Silvan Shalom,0.42481363,0.42481363,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
170,Silvan Shalom,82,82,Silvan Shalom,0.7293519,0.7293519,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
171,Britney Spears,9,9,Britney Spears,0.3925223,0.3925223,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
172,Britney Spears,9,9,Britney Spears,0.41570324,0.41570324,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
173,Britney Spears,9,9,Britney Spears,0.41057253,0.41057253,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
174,Britney Spears,9,9,Britney Spears,0.38090515,0.38090515,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
175,Britney Spears,9,9,Britney Spears,0.31894237,0.31894237,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
176,Britney Spears,9,9,Britney Spears,0.38967657,0.38967657,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
177,Britney Spears,9,9,Britney Spears,0.39649808,0.39649808,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
178,Britney Spears,9,9,Britney Spears,0.4496639,0.4496639,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
179,Gunter Pleuger,26,26,Gunter Pleuger,0.49198252,0.49198252,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
180,Gunter Pleuger,26,26,Gunter Pleuger,0.57791436,0.57791436,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
181,Gunter Pleuger,26,26,Gunter Pleuger,0.6441485,0.6441485,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
182,Gunter Pleuger,26,26,Gunter Pleuger,0.65338266,0.65338266,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
183,Gunter Pleuger,26,26,Gunter Pleuger,0.5662507,0.5662507,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
184,Gunter Pleuger,26,26,Gunter Pleuger,0.6152414,0.6152414,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
185,Tom Daschle,89,89,Tom Daschle,0.47384012,0.47384012,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
186,Tom Daschle,89,89,Tom Daschle,0.59843206,0.59843206,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
187,Tom Daschle,89,89,Tom Daschle,0.67324233,0.67324233,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
188,Tom Daschle,89,89,Tom Daschle,0.5592568,0.5592568,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
189,Tom Daschle,89,89,Tom Daschle,0.69512445,0.69512445,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
190,Tom Daschle,89,89,Tom Daschle,0.51325047,0.51325047,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
191,Tom Daschle,89,89,Tom Daschle,0.56330633,0.56330633,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
192,Tom Daschle,89,89,Tom Daschle,0.66706216,0.66706216,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
193,Ian Thorpe,30,30,Ian Thorpe,0.38152757,0.38152757,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
194,Ian Thorpe,30,30,Ian Thorpe,0.3100127,0.3100127,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
195,Ian Thorpe,30,30,Ian Thorpe,0.35277706,0.35277706,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
196,Ian Thorpe,30,30,Ian Thorpe,0.3350579,0.3350579,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
197,Ian Thorpe,30,30,Ian Thorpe,0.31595927,0.31595927,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
198,Ian Thorpe,30,30,Ian Thorpe,0.4116127,0.4116127,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
199,Ian Thorpe,30,30,Ian Thorpe,0.41044855,0.41044855,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
200,Ian Thorpe,30,30,Ian Thorpe,0.344826,0.344826,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
201,Tommy Haas,90,90,Tommy Haas,0.5512421,0.5512421,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
202,Tommy Haas,90,87,Tim Henman,0.29648623,0.1780871,False,True,False,False,True,True,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
203,Tommy Haas,90,90,Tommy Haas,0.47394085,0.47394085,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
204,Tommy Haas,90,90,Tommy Haas,0.425633,0.425633,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
205,Tommy Haas,90,90,Tommy Haas,0.65293336,0.65293336,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
206,John Allen Muhammad,38,38,John Allen Muhammad,0.7249496,0.7249496,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
207,John Allen Muhammad,38,38,John Allen Muhammad,0.71351504,0.71351504,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
208,John Allen Muhammad,38,38,John Allen Muhammad,0.7503834,0.7503834,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
209,John Allen Muhammad,38,38,John Allen Muhammad,0.56097746,0.56097746,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
210,John Allen Muhammad,38,38,John Allen Muhammad,0.6984358,0.6984358,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
211,John Allen Muhammad,38,38,John Allen Muhammad,0.83439434,0.83439434,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
212,John Allen Muhammad,38,38,John Allen Muhammad,0.74836636,0.74836636,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
213,John Allen Muhammad,38,38,John Allen Muhammad,0.718074,0.718074,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
214,Ari Fleischer,3,3,Ari Fleischer,0.38543952,0.38543952,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
215,Ari Fleischer,3,3,Ari Fleischer,0.6613014,0.6613014,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
216,Ari Fleischer,3,3,Ari Fleischer,0.57946086,0.57946086,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
217,Ari Fleischer,3,3,Ari Fleischer,0.7556568,0.7556568,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
218,Ari Fleischer,3,3,Ari Fleischer,0.28524894,0.28524894,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
219,Ari Fleischer,3,3,Ari Fleischer,0.6621764,0.6621764,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
220,Ari Fleischer,3,3,Ari Fleischer,0.32222724,0.32222724,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
221,Ari Fleischer,3,3,Ari Fleischer,0.7493905,0.7493905,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
222,Tim Henman,87,87,Tim Henman,0.36324012,0.36324012,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
223,Tim Henman,87,87,Tim Henman,0.57980037,0.57980037,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
224,Tim Henman,87,87,Tim Henman,0.5331109,0.5331109,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
225,Tim Henman,87,87,Tim Henman,0.44466078,0.44466078,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
226,Tim Henman,87,87,Tim Henman,0.32330957,0.32330957,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
227,Tim Henman,87,87,Tim Henman,0.5012457,0.5012457,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
228,Tim Henman,87,87,Tim Henman,0.52551335,0.52551335,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
229,Tim Henman,87,87,Tim Henman,0.5195922,0.5195922,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
230,Ahmed Chalabi,1,1,Ahmed Chalabi,0.6376726,0.6376726,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
231,Ahmed Chalabi,1,1,Ahmed Chalabi,0.7170384,0.7170384,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
232,Ahmed Chalabi,1,1,Ahmed Chalabi,0.76807404,0.76807404,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
233,Ahmed Chalabi,1,1,Ahmed Chalabi,0.6040043,0.6040043,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
234,Tom Cruise,88,88,Tom Cruise,0.28618675,0.28618675,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
235,Tom Cruise,88,88,Tom Cruise,0.29719457,0.29719457,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
236,Tom Cruise,88,88,Tom Cruise,0.462776,0.462776,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
237,Tom Cruise,88,88,Tom Cruise,0.42633486,0.42633486,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
238,Tom Cruise,88,88,Tom Cruise,0.39352256,0.39352256,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
239,Tom Cruise,88,88,Tom Cruise,0.37480122,0.37480122,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
240,Tom Cruise,88,88,Tom Cruise,0.29768085,0.29768085,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
241,Tom Cruise,88,88,Tom Cruise,0.4195109,0.4195109,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
242,JK Rowling,31,31,JK Rowling,0.20103987,0.20103987,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
243,JK Rowling,31,31,JK Rowling,0.508461,0.508461,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
244,JK Rowling,31,31,JK Rowling,0.64394665,0.64394665,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
245,JK Rowling,31,31,JK Rowling,0.62605304,0.62605304,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
246,JK Rowling,31,31,JK Rowling,0.4533677,0.4533677,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
247,Elizabeth Smart,22,22,Elizabeth Smart,0.4503032,0.4503032,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
248,Elizabeth Smart,22,22,Elizabeth Smart,0.41374955,0.41374955,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
249,Elizabeth Smart,22,22,Elizabeth Smart,0.4069823,0.4069823,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
250,Elizabeth Smart,22,22,Elizabeth Smart,0.42176345,0.42176345,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
251,Jennifer Aniston,34,34,Jennifer Aniston,0.53649825,0.53649825,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
252,Jennifer Aniston,34,34,Jennifer Aniston,0.66412914,0.66412914,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
253,Jennifer Aniston,34,34,Jennifer Aniston,0.50778204,0.50778204,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
254,Jennifer Aniston,34,34,Jennifer Aniston,0.44986218,0.44986218,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
255,Jennifer Aniston,34,34,Jennifer Aniston,0.46120143,0.46120143,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
256,Jennifer Aniston,34,34,Jennifer Aniston,0.46824792,0.46824792,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
257,Jennifer Aniston,34,34,Jennifer Aniston,0.48555687,0.48555687,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
258,Jennifer Aniston,34,34,Jennifer Aniston,0.50329167,0.50329167,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
259,George W Bush,24,24,George W Bush,0.6276202,0.6276202,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
260,George W Bush,24,24,George W Bush,0.36940974,0.36940974,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
261,George W Bush,24,24,George W Bush,0.42938256,0.42938256,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
262,George W Bush,24,24,George W Bush,0.41488147,0.41488147,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
263,George W Bush,24,24,George W Bush,0.5292315,0.5292315,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
264,George W Bush,24,24,George W Bush,0.62226224,0.62226224,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
265,George W Bush,24,24,George W Bush,0.56604147,0.56604147,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
266,George W Bush,24,24,George W Bush,0.40203196,0.40203196,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
267,Joseph Biden,43,43,Joseph Biden,0.6164987,0.6164987,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
268,Joseph Biden,43,43,Joseph Biden,0.48300806,0.48300806,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
269,Joseph Biden,43,43,Joseph Biden,0.46302676,0.46302676,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
270,Joseph Biden,43,43,Joseph Biden,0.54582983,0.54582983,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
271,Billy Crystal,5,5,Billy Crystal,0.46437824,0.46437824,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
272,Billy Crystal,5,5,Billy Crystal,0.35732508,0.35732508,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
273,Billy Crystal,5,5,Billy Crystal,0.44148397,0.44148397,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
274,Billy Crystal,5,5,Billy Crystal,0.5456681,0.5456681,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
275,Billy Crystal,5,5,Billy Crystal,0.4597665,0.4597665,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
276,Rob Marshall,73,73,Rob Marshall,0.72751427,0.72751427,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
277,Rob Marshall,73,73,Rob Marshall,0.56190604,0.56190604,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
278,Rob Marshall,73,73,Rob Marshall,0.54076463,0.54076463,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
279,Rob Marshall,73,73,Rob Marshall,0.5387248,0.5387248,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
280,Rob Marshall,73,73,Rob Marshall,0.57174575,0.57174575,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
281,Madonna,52,52,Madonna,0.4332326,0.4332326,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
282,Madonna,52,52,Madonna,0.41994852,0.41994852,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
283,Madonna,52,59,Natalie Maines,0.33774453,0.3148549,False,True,False,False,True,True,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
284,Madonna,52,52,Madonna,0.34004742,0.34004742,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
285,Kevin Spacey,45,45,Kevin Spacey,0.65502286,0.65502286,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
286,Kevin Spacey,45,45,Kevin Spacey,0.7450432,0.7450432,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
287,Kevin Spacey,45,45,Kevin Spacey,0.61354256,0.61354256,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
288,Kevin Spacey,45,45,Kevin Spacey,0.67532873,0.67532873,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
289,Calista Flockhart,10,10,Calista Flockhart,0.59506613,0.59506613,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
290,Calista Flockhart,10,10,Calista Flockhart,0.4052276,0.4052276,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
291,Calista Flockhart,10,10,Calista Flockhart,0.44505993,0.44505993,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
292,Calista Flockhart,10,10,Calista Flockhart,0.602757,0.602757,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
293,Calista Flockhart,10,10,Calista Flockhart,0.4811123,0.4811123,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
294,Erika Harold,23,23,Erika Harold,0.71583664,0.71583664,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
295,Erika Harold,23,23,Erika Harold,0.54604363,0.54604363,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
296,Erika Harold,23,23,Erika Harold,0.39247727,0.39247727,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
297,Erika Harold,23,23,Erika Harold,0.59728837,0.59728837,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
298,Li Zhaoxing,49,49,Li Zhaoxing,0.5911407,0.5911407,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
299,Li Zhaoxing,49,49,Li Zhaoxing,0.5561248,0.5561248,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
300,Li Zhaoxing,49,49,Li Zhaoxing,0.60805833,0.60805833,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
301,Li Zhaoxing,49,49,Li Zhaoxing,0.59136564,0.59136564,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
302,Li Zhaoxing,49,92,Tung Chee-hwa,0.3961682,0.37055194,False,True,False,False,True,True,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
303,Li Zhaoxing,49,49,Li Zhaoxing,0.66589,0.66589,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
304,Li Zhaoxing,49,49,Li Zhaoxing,0.6138524,0.6138524,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
305,Paul Wolfowitz,65,65,Paul Wolfowitz,0.52763605,0.52763605,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
306,Paul Wolfowitz,65,65,Paul Wolfowitz,0.46961284,0.46961284,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
307,Paul Wolfowitz,65,65,Paul Wolfowitz,0.44694299,0.44694299,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
308,Paul Wolfowitz,65,65,Paul Wolfowitz,0.4832067,0.4832067,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
309,Paul Wolfowitz,65,65,Paul Wolfowitz,0.47553048,0.47553048,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
310,Paul Wolfowitz,65,65,Paul Wolfowitz,0.4699098,0.4699098,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
311,Paul Wolfowitz,65,65,Paul Wolfowitz,0.5113966,0.5113966,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
312,Paul Wolfowitz,65,65,Paul Wolfowitz,0.49846476,0.49846476,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
313,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.520123,0.520123,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
314,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.51475006,0.51475006,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
315,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.61494136,0.61494136,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
316,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.41270503,0.41270503,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
317,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.52772456,0.52772456,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
318,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.44950628,0.44950628,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
319,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.46126556,0.46126556,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
320,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.36896312,0.36896312,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
321,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.510105,0.510105,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
322,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.30973044,0.30973044,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
323,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.2598144,0.2598144,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
324,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.31796962,0.31796962,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
325,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.5605006,0.5605006,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
326,Brad Johnson,8,8,Brad Johnson,0.42782083,0.42782083,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
327,Brad Johnson,8,8,Brad Johnson,0.37965643,0.37965643,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
328,Brad Johnson,8,8,Brad Johnson,0.41398132,0.41398132,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
329,Brad Johnson,8,8,Brad Johnson,0.40711457,0.40711457,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
330,Peter Struck,67,67,Peter Struck,0.27597684,0.27597684,True,True,True,False,False,False,minchul/cvlface_adaface_ir101_webface4m,adaface_ir101_wf4m
