probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,base_probe_row,similarity_drop_from_clean
163,Silvan Shalom,82,82,Silvan Shalom,0.31362277,0.31362277,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,167,0.014391660690307617
164,Silvan Shalom,82,82,Silvan Shalom,0.39286968,0.39286968,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,169,-0.018501371145248413
165,Silvan Shalom,82,82,Silvan Shalom,0.72667396,0.72667396,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,170,0.03429979085922241
166,Britney Spears,9,9,Britney Spears,0.37136167,0.37136167,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,171,0.060353755950927734
167,Britney Spears,9,9,Britney Spears,0.31128252,0.31128252,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,172,0.10932737588882446
168,Britney Spears,9,9,Britney Spears,0.26567838,0.26567838,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,173,0.10274004936218262
169,Britney Spears,9,9,Britney Spears,0.33105522,0.33105522,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,174,0.056082963943481445
170,Britney Spears,9,9,Britney Spears,0.31468233,0.31468233,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,175,0.0769008994102478
171,Britney Spears,9,9,Britney Spears,0.23712729,0.23712729,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,176,0.04895855486392975
172,Britney Spears,9,9,Britney Spears,0.24137487,0.24137487,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,177,0.08981435000896454
173,Britney Spears,9,9,Britney Spears,0.3901649,0.3901649,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,178,0.05873239040374756
174,Gunter Pleuger,26,26,Gunter Pleuger,0.5158233,0.5158233,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,179,-0.0044092535972595215
175,Gunter Pleuger,26,26,Gunter Pleuger,0.5075374,0.5075374,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,180,0.017799675464630127
176,Gunter Pleuger,26,26,Gunter Pleuger,0.573086,0.573086,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,181,0.04890626668930054
177,Gunter Pleuger,26,26,Gunter Pleuger,0.584864,0.584864,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,182,-0.011220574378967285
178,Gunter Pleuger,26,26,Gunter Pleuger,0.5270996,0.5270996,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,183,0.028560280799865723
179,Gunter Pleuger,26,26,Gunter Pleuger,0.6435716,0.6435716,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,184,0.041325926780700684
180,Tom Daschle,89,89,Tom Daschle,0.5460454,0.5460454,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,185,-0.015031933784484863
181,Tom Daschle,89,89,Tom Daschle,0.6068452,0.6068452,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,186,0.04036790132522583
182,Tom Daschle,89,89,Tom Daschle,0.6662334,0.6662334,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,187,-0.00848388671875
183,Tom Daschle,89,89,Tom Daschle,0.50305754,0.50305754,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,188,0.11506718397140503
184,Tom Daschle,89,89,Tom Daschle,0.6916388,0.6916388,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,189,0.02932417392730713
185,Tom Daschle,89,89,Tom Daschle,0.54049516,0.54049516,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,190,0.015883266925811768
186,Tom Daschle,89,89,Tom Daschle,0.44360211,0.44360211,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,191,-0.020512491464614868
187,Tom Daschle,89,89,Tom Daschle,0.52741003,0.52741003,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,192,0.09037196636199951
188,Ian Thorpe,30,30,Ian Thorpe,0.41184992,0.41184992,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,193,0.020530253648757935
189,Ian Thorpe,30,30,Ian Thorpe,0.44062358,0.44062358,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,194,-0.004204809665679932
190,Ian Thorpe,30,30,Ian Thorpe,0.4080906,0.4080906,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,195,0.025427162647247314
191,Ian Thorpe,30,30,Ian Thorpe,0.35420623,0.35420623,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,196,0.009941339492797852
192,Ian Thorpe,30,30,Ian Thorpe,0.38740563,0.38740563,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,197,-0.02692386507987976
193,Ian Thorpe,30,30,Ian Thorpe,0.48465848,0.48465848,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,198,-0.01610693335533142
194,Ian Thorpe,30,30,Ian Thorpe,0.4776856,0.4776856,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,199,0.027605324983596802
195,Ian Thorpe,30,30,Ian Thorpe,0.3856936,0.3856936,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,200,0.04066890478134155
196,Tommy Haas,90,90,Tommy Haas,0.45494482,0.45494482,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,201,0.045124322175979614
197,Tommy Haas,90,90,Tommy Haas,0.40114504,0.40114504,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,203,0.03431880474090576
198,Tommy Haas,90,90,Tommy Haas,0.4168586,0.4168586,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,204,0.016278564929962158
199,Tommy Haas,90,90,Tommy Haas,0.62202835,0.62202835,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,205,-0.03702807426452637
200,John Allen Muhammad,38,38,John Allen Muhammad,0.6182965,0.6182965,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,206,0.11204475164413452
201,John Allen Muhammad,38,38,John Allen Muhammad,0.6702457,0.6702457,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,207,0.05066484212875366
202,John Allen Muhammad,38,38,John Allen Muhammad,0.6815367,0.6815367,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,208,0.02535194158554077
203,John Allen Muhammad,38,38,John Allen Muhammad,0.486594,0.486594,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,209,0.04885241389274597
204,John Allen Muhammad,38,38,John Allen Muhammad,0.5808698,0.5808698,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,210,0.024182915687561035
205,John Allen Muhammad,38,38,John Allen Muhammad,0.8099338,0.8099338,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,211,0.01966959238052368
206,John Allen Muhammad,38,38,John Allen Muhammad,0.63988346,0.63988346,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,212,0.05347937345504761
207,John Allen Muhammad,38,38,John Allen Muhammad,0.6975024,0.6975024,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,213,0.0338207483291626
208,Ari Fleischer,3,3,Ari Fleischer,0.40368795,0.40368795,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,214,0.04346346855163574
209,Ari Fleischer,3,3,Ari Fleischer,0.6312541,0.6312541,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,215,0.06807434558868408
210,Ari Fleischer,3,3,Ari Fleischer,0.5107244,0.5107244,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,216,0.021686196327209473
211,Ari Fleischer,3,3,Ari Fleischer,0.67633003,0.67633003,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,217,0.05684208869934082
212,Ari Fleischer,3,3,Ari Fleischer,0.23824203,0.23824203,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,218,-0.00959111750125885
213,Ari Fleischer,3,3,Ari Fleischer,0.669381,0.669381,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,219,0.07258719205856323
214,Ari Fleischer,3,3,Ari Fleischer,0.29344207,0.29344207,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,220,0.01581430435180664
215,Ari Fleischer,3,3,Ari Fleischer,0.69431746,0.69431746,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,221,0.03598445653915405
216,Tim Henman,87,87,Tim Henman,0.23331249,0.23331249,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,222,0.013574063777923584
217,Tim Henman,87,87,Tim Henman,0.49938834,0.49938834,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,223,0.027647197246551514
218,Tim Henman,87,87,Tim Henman,0.35460117,0.35460117,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,224,0.020233511924743652
219,Tim Henman,87,87,Tim Henman,0.33255294,0.33255294,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,225,0.0134238600730896
220,Tim Henman,87,87,Tim Henman,0.2479817,0.2479817,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,226,0.03276148438453674
221,Tim Henman,87,87,Tim Henman,0.450461,0.450461,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,227,0.016134172677993774
222,Tim Henman,87,87,Tim Henman,0.4730842,0.4730842,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,228,-0.01876068115234375
223,Tim Henman,87,87,Tim Henman,0.4474076,0.4474076,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,229,-0.042062580585479736
224,Ahmed Chalabi,1,1,Ahmed Chalabi,0.5125554,0.5125554,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,230,0.15581828355789185
225,Ahmed Chalabi,1,1,Ahmed Chalabi,0.6939532,0.6939532,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,231,0.03099578619003296
226,Ahmed Chalabi,1,1,Ahmed Chalabi,0.72801715,0.72801715,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,232,0.0534437894821167
227,Ahmed Chalabi,1,1,Ahmed Chalabi,0.6283552,0.6283552,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,233,0.02743750810623169
228,Tom Cruise,88,88,Tom Cruise,0.27219948,0.27219948,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,234,0.020179420709609985
229,Tom Cruise,88,88,Tom Cruise,0.2998711,0.2998711,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,235,0.037675321102142334
230,Tom Cruise,88,88,Tom Cruise,0.4557817,0.4557817,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,236,0.04143732786178589
231,Tom Cruise,88,88,Tom Cruise,0.39065436,0.39065436,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,237,0.021294593811035156
232,Tom Cruise,88,88,Tom Cruise,0.4488958,0.4488958,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,238,-0.009378612041473389
233,Tom Cruise,88,88,Tom Cruise,0.46334186,0.46334186,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,239,0.025861471891403198
234,Tom Cruise,88,88,Tom Cruise,0.3757241,0.3757241,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,240,-0.016790002584457397
235,Tom Cruise,88,88,Tom Cruise,0.44438034,0.44438034,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,241,0.02721959352493286
236,JK Rowling,31,37,Joe Lieberman,0.22803569,0.19008362,False,True,False,False,True,True,adaface_ir101_wf12m,normal_mascot_sticker,242,0.04975558817386627
237,JK Rowling,31,31,JK Rowling,0.5228389,0.5228389,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,243,0.01596677303314209
238,JK Rowling,31,31,JK Rowling,0.5288819,0.5288819,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,244,0.06373918056488037
239,JK Rowling,31,31,JK Rowling,0.5538284,0.5538284,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,245,0.061279118061065674
240,JK Rowling,31,31,JK Rowling,0.33490294,0.33490294,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,246,0.007496356964111328
241,Elizabeth Smart,22,22,Elizabeth Smart,0.5105891,0.5105891,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,247,0.01836872100830078
242,Elizabeth Smart,22,22,Elizabeth Smart,0.38053435,0.38053435,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,248,0.007623732089996338
243,Elizabeth Smart,22,22,Elizabeth Smart,0.38461715,0.38461715,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,249,0.0244903564453125
244,Elizabeth Smart,22,22,Elizabeth Smart,0.4656357,0.4656357,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,250,0.013746172189712524
245,Jennifer Aniston,34,34,Jennifer Aniston,0.48365617,0.48365617,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,251,0.05558812618255615
246,Jennifer Aniston,34,34,Jennifer Aniston,0.5319991,0.5319991,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,252,0.059665560722351074
247,Jennifer Aniston,34,34,Jennifer Aniston,0.50799906,0.50799906,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,253,0.031936824321746826
248,Jennifer Aniston,34,34,Jennifer Aniston,0.3276112,0.3276112,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,254,0.06410515308380127
249,Jennifer Aniston,34,34,Jennifer Aniston,0.41975206,0.41975206,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,255,-0.01799917221069336
250,Jennifer Aniston,34,34,Jennifer Aniston,0.4827373,0.4827373,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,256,0.010463744401931763
251,Jennifer Aniston,34,34,Jennifer Aniston,0.42491198,0.42491198,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,257,0.10053765773773193
252,Jennifer Aniston,34,34,Jennifer Aniston,0.47042722,0.47042722,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,258,0.025706589221954346
253,George W Bush,24,24,George W Bush,0.5788076,0.5788076,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,259,0.0035099387168884277
254,George W Bush,24,24,George W Bush,0.42691025,0.42691025,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,260,-0.023647218942642212
255,George W Bush,24,24,George W Bush,0.36295992,0.36295992,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,261,-0.02831345796585083
256,George W Bush,24,24,George W Bush,0.3297141,0.3297141,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,262,0.010753720998764038
257,George W Bush,24,24,George W Bush,0.48000014,0.48000014,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,263,0.02046811580657959
258,George W Bush,24,24,George W Bush,0.49947417,0.49947417,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,264,0.03247213363647461
259,George W Bush,24,24,George W Bush,0.48191518,0.48191518,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,265,0.04999452829360962
260,George W Bush,24,24,George W Bush,0.3239651,0.3239651,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,266,0.014590054750442505
261,Joseph Biden,43,43,Joseph Biden,0.60417795,0.60417795,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,267,0.01924896240234375
262,Joseph Biden,43,43,Joseph Biden,0.51152736,0.51152736,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,268,0.015428006649017334
263,Joseph Biden,43,43,Joseph Biden,0.38406956,0.38406956,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,269,0.12263733148574829
264,Joseph Biden,43,43,Joseph Biden,0.5690801,0.5690801,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,270,0.02155745029449463
265,Billy Crystal,5,5,Billy Crystal,0.54527986,0.54527986,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,271,0.014464855194091797
266,Billy Crystal,5,5,Billy Crystal,0.29784536,0.29784536,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,272,0.031209349632263184
267,Billy Crystal,5,5,Billy Crystal,0.39214462,0.39214462,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,273,0.06070971488952637
268,Billy Crystal,5,5,Billy Crystal,0.5993798,0.5993798,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,274,0.018879413604736328
269,Billy Crystal,5,5,Billy Crystal,0.40006042,0.40006042,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,275,0.03259134292602539
270,Rob Marshall,73,73,Rob Marshall,0.70238113,0.70238113,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,276,0.08964866399765015
271,Rob Marshall,73,73,Rob Marshall,0.5409523,0.5409523,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,277,0.03425121307373047
272,Rob Marshall,73,73,Rob Marshall,0.43706882,0.43706882,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,278,0.05752909183502197
273,Rob Marshall,73,73,Rob Marshall,0.47135997,0.47135997,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,279,0.019651412963867188
274,Rob Marshall,73,73,Rob Marshall,0.48431107,0.48431107,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,280,0.0672059953212738
275,Madonna,52,52,Madonna,0.30310822,0.30310822,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,281,0.028492838144302368
276,Madonna,52,52,Madonna,0.29667282,0.29667282,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,282,0.03196802735328674
277,Madonna,52,52,Madonna,0.33540255,0.33540255,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,284,0.05605208873748779
278,Kevin Spacey,45,45,Kevin Spacey,0.59037375,0.59037375,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,285,0.08093178272247314
279,Kevin Spacey,45,45,Kevin Spacey,0.68723166,0.68723166,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,286,0.07050830125808716
280,Kevin Spacey,45,45,Kevin Spacey,0.63880587,0.63880587,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,287,-0.014244377613067627
281,Kevin Spacey,45,45,Kevin Spacey,0.59950995,0.59950995,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,288,0.02809971570968628
282,Calista Flockhart,10,10,Calista Flockhart,0.5060629,0.5060629,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,289,0.0457988977432251
283,Calista Flockhart,10,10,Calista Flockhart,0.39308476,0.39308476,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,290,0.05890044569969177
284,Calista Flockhart,10,10,Calista Flockhart,0.4379464,0.4379464,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,291,0.058316439390182495
285,Calista Flockhart,10,10,Calista Flockhart,0.5160549,0.5160549,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,292,0.029474318027496338
286,Calista Flockhart,10,10,Calista Flockhart,0.39990956,0.39990956,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,293,0.05483701825141907
287,Erika Harold,23,23,Erika Harold,0.64757085,0.64757085,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,294,0.028158903121948242
288,Erika Harold,23,23,Erika Harold,0.5775596,0.5775596,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,295,0.017134428024291992
289,Erika Harold,23,23,Erika Harold,0.41717416,0.41717416,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,296,0.03258991241455078
290,Erika Harold,23,23,Erika Harold,0.6055031,0.6055031,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,297,-0.002261817455291748
291,Li Zhaoxing,49,49,Li Zhaoxing,0.58661526,0.58661526,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,298,0.038191020488739014
292,Li Zhaoxing,49,49,Li Zhaoxing,0.6618515,0.6618515,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,299,-0.03070610761642456
293,Li Zhaoxing,49,49,Li Zhaoxing,0.57907915,0.57907915,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,300,-0.009031057357788086
294,Li Zhaoxing,49,49,Li Zhaoxing,0.6153902,0.6153902,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,301,-0.00356137752532959
295,Li Zhaoxing,49,49,Li Zhaoxing,0.6034691,0.6034691,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,303,0.05238825082778931
296,Li Zhaoxing,49,49,Li Zhaoxing,0.6831696,0.6831696,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,304,-0.02612447738647461
297,Paul Wolfowitz,65,65,Paul Wolfowitz,0.41451684,0.41451684,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,305,0.016733676195144653
298,Paul Wolfowitz,65,65,Paul Wolfowitz,0.32559484,0.32559484,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,306,0.03574168682098389
299,Paul Wolfowitz,65,65,Paul Wolfowitz,0.33032846,0.33032846,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,307,-0.017846018075942993
300,Paul Wolfowitz,65,65,Paul Wolfowitz,0.3675269,0.3675269,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,308,0.004781007766723633
301,Paul Wolfowitz,65,65,Paul Wolfowitz,0.41272175,0.41272175,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,309,0.014234840869903564
302,Paul Wolfowitz,65,65,Paul Wolfowitz,0.35652852,0.35652852,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,310,0.033616840839385986
303,Paul Wolfowitz,65,65,Paul Wolfowitz,0.31725702,0.31725702,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,311,0.0013359487056732178
304,Paul Wolfowitz,65,65,Paul Wolfowitz,0.35075632,0.35075632,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,312,-0.04622051119804382
305,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.4809052,0.4809052,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,313,0.015605688095092773
306,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.43457776,0.43457776,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,314,0.0348551869392395
307,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.5883057,0.5883057,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,315,0.032068610191345215
308,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.32410875,0.32410875,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,316,0.032905519008636475
309,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.38595045,0.38595045,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,317,0.03542435169219971
310,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.45976126,0.45976126,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,318,0.03137177228927612
311,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.4668594,0.4668594,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,319,0.007329106330871582
312,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.35163623,0.35163623,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,320,0.013084888458251953
313,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.59892994,0.59892994,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,321,-0.0037036538124084473
314,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.3237058,0.3237058,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,322,0.06427156925201416
315,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.30978492,0.30978492,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,323,-0.015686064958572388
316,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.31997177,0.31997177,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,324,0.03692576289176941
317,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.5685331,0.5685331,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,325,0.06550425291061401
318,Brad Johnson,8,8,Brad Johnson,0.43996572,0.43996572,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,326,0.0005437135696411133
319,Brad Johnson,8,8,Brad Johnson,0.43654522,0.43654522,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,327,-0.0026108920574188232
320,Brad Johnson,8,8,Brad Johnson,0.47500312,0.47500312,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,328,-0.012423455715179443
321,Brad Johnson,8,8,Brad Johnson,0.54366624,0.54366624,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,329,0.023392558097839355
322,Peter Struck,67,67,Peter Struck,0.3655816,0.3655816,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,330,-0.04469037055969238
323,Peter Struck,67,67,Peter Struck,0.38538182,0.38538182,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,331,-0.0022237300872802734
324,Peter Struck,67,67,Peter Struck,0.3130846,0.3130846,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,332,-0.00601118803024292
325,Peter Struck,67,67,Peter Struck,0.34957868,0.34957868,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,333,-0.04827427864074707
326,Shimon Peres,81,81,Shimon Peres,0.54643214,0.54643214,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,334,0.012430787086486816
327,Shimon Peres,81,81,Shimon Peres,0.60178304,0.60178304,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,335,0.04716676473617554
328,Shimon Peres,81,81,Shimon Peres,0.5817521,0.5817521,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,336,0.053455471992492676
329,Shimon Peres,81,81,Shimon Peres,0.65886027,0.65886027,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,337,-0.01798725128173828
