probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,base_probe_row,similarity_drop_from_clean
160,Silvan Shalom,82,82,Silvan Shalom,0.22539741,0.22539741,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,167,0.07409834861755371
161,Silvan Shalom,82,93,Victoria Clarke,0.1709382,0.062403396,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,169,0.36388663947582245
162,Silvan Shalom,82,82,Silvan Shalom,0.51010334,0.51010334,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,170,0.19810491800308228
163,Britney Spears,9,20,David Nalbandian,0.15564117,0.13568802,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,171,0.18611936271190643
164,Britney Spears,9,9,Britney Spears,0.24132356,0.24132356,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,172,0.08636298775672913
165,Britney Spears,9,34,Jennifer Aniston,0.19721738,0.15949449,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,173,0.164302796125412
166,Britney Spears,9,5,Billy Crystal,0.13577534,0.057011716,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,174,0.3500262573361397
167,Britney Spears,9,64,Paul Martin,0.15426508,0.15125015,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,175,0.18229934573173523
168,Britney Spears,9,58,Michael Jackson,0.16923432,0.13384159,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,176,0.12316159904003143
169,Britney Spears,9,73,Rob Marshall,0.13367668,0.061702617,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,177,0.2758759781718254
170,Britney Spears,9,9,Britney Spears,0.30594718,0.30594718,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,178,0.19457858800888062
171,Gunter Pleuger,26,26,Gunter Pleuger,0.42190656,0.42190656,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,179,0.04135748744010925
172,Gunter Pleuger,26,26,Gunter Pleuger,0.24820769,0.24820769,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,180,0.17007926106452942
173,Gunter Pleuger,26,26,Gunter Pleuger,0.41539246,0.41539246,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,181,0.14371103048324585
174,Gunter Pleuger,26,26,Gunter Pleuger,0.37975252,0.37975252,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,182,0.10258060693740845
175,Gunter Pleuger,26,26,Gunter Pleuger,0.36676395,0.36676395,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,183,0.1296045184135437
176,Gunter Pleuger,26,26,Gunter Pleuger,0.40269256,0.40269256,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,184,0.12324285507202148
177,Tom Daschle,89,89,Tom Daschle,0.26265863,0.26265863,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,185,0.13102898001670837
178,Tom Daschle,89,93,Victoria Clarke,0.24435213,0.0337474,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,186,0.6254692412912846
179,Tom Daschle,89,89,Tom Daschle,0.4580397,0.4580397,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,187,0.20058786869049072
180,Tom Daschle,89,36,Jiang Zemin,0.1714755,0.1655845,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,188,0.44885772466659546
181,Tom Daschle,89,89,Tom Daschle,0.43661243,0.43661243,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,189,0.252014696598053
182,Tom Daschle,89,89,Tom Daschle,0.3630123,0.3630123,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,190,0.19890916347503662
183,Tom Daschle,89,89,Tom Daschle,0.35284966,0.35284966,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,191,0.03174173831939697
184,Tom Daschle,89,89,Tom Daschle,0.24422657,0.24422657,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,192,0.40031230449676514
185,Ian Thorpe,30,93,Victoria Clarke,0.24033421,0.16681118,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,193,0.16285572946071625
186,Ian Thorpe,30,30,Ian Thorpe,0.27245098,0.27245098,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,194,0.12438398599624634
187,Ian Thorpe,30,30,Ian Thorpe,0.2304267,0.2304267,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,195,0.13812944293022156
188,Ian Thorpe,30,93,Victoria Clarke,0.21455985,0.16169944,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,196,0.16382816433906555
189,Ian Thorpe,30,30,Ian Thorpe,0.28537646,0.28537646,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,197,0.04993528127670288
190,Ian Thorpe,30,30,Ian Thorpe,0.22485071,0.22485071,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,198,0.04524978995323181
191,Ian Thorpe,30,30,Ian Thorpe,0.3164351,0.3164351,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,199,0.10426181554794312
192,Ian Thorpe,30,11,Carla Del Ponte,0.18635282,0.16739897,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,200,0.22531704604625702
193,Tommy Haas,90,93,Victoria Clarke,0.18628627,0.13890052,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,201,0.2878761887550354
194,Tommy Haas,90,0,Abdullah Gul,0.12157902,-0.04070458,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,203,0.47457173466682434
195,Tommy Haas,90,78,Rubens Barrichello,0.17794538,0.032570433,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,204,0.2701132483780384
196,Tommy Haas,90,93,Victoria Clarke,0.24188338,0.008063574,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,205,0.5213449401780963
197,John Allen Muhammad,38,38,John Allen Muhammad,0.32588825,0.32588825,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,206,0.39302858710289
198,John Allen Muhammad,38,38,John Allen Muhammad,0.36387667,0.36387667,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,207,0.34484508633613586
199,John Allen Muhammad,38,38,John Allen Muhammad,0.21082126,0.21082126,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,208,0.49810458719730377
200,John Allen Muhammad,38,38,John Allen Muhammad,0.39113516,0.39113516,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,209,0.218777596950531
201,John Allen Muhammad,38,93,Victoria Clarke,0.18175635,-0.05125645,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,210,0.6898349858820438
202,John Allen Muhammad,38,38,John Allen Muhammad,0.6161087,0.6161087,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,211,0.2193426489830017
203,John Allen Muhammad,38,93,Victoria Clarke,0.14945076,0.08197297,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,212,0.6542030423879623
204,John Allen Muhammad,38,38,John Allen Muhammad,0.4750277,0.4750277,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,213,0.20327582955360413
205,Ari Fleischer,3,3,Ari Fleischer,0.26403597,0.26403597,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,214,0.24057433009147644
206,Ari Fleischer,3,3,Ari Fleischer,0.43342808,0.43342808,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,215,0.19637486338615417
207,Ari Fleischer,3,93,Victoria Clarke,0.1859828,0.11650203,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,216,0.4459434896707535
208,Ari Fleischer,3,3,Ari Fleischer,0.49660987,0.49660987,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,217,0.2266865372657776
209,Ari Fleischer,3,3,Ari Fleischer,0.52764726,0.52764726,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,219,0.18899548053741455
210,Ari Fleischer,3,78,Rubens Barrichello,0.18984938,0.15072194,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,220,0.2878779172897339
211,Ari Fleischer,3,3,Ari Fleischer,0.18421805,0.18421805,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,221,0.47256457805633545
212,Tim Henman,87,78,Rubens Barrichello,0.16200627,0.10582251,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,222,0.11665666848421097
213,Tim Henman,87,87,Tim Henman,0.46209192,0.46209192,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,223,-0.0039046406745910645
214,Tim Henman,87,93,Victoria Clarke,0.21866453,-0.019974312,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,224,0.41843982599675655
215,Tim Henman,87,46,Kim Dae-jung,0.19622837,0.14974153,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,225,0.21085524559020996
216,Tim Henman,87,87,Tim Henman,0.1908927,0.1908927,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,226,0.10089075565338135
217,Tim Henman,87,78,Rubens Barrichello,0.19966179,0.07602208,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,227,0.3268818333745003
218,Tim Henman,87,93,Victoria Clarke,0.14998198,-0.055358432,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,228,0.45908617228269577
219,Tim Henman,87,93,Victoria Clarke,0.27272278,0.073808566,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,229,0.23558969795703888
220,Ahmed Chalabi,1,1,Ahmed Chalabi,0.23054415,0.23054415,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,230,0.3146095871925354
221,Ahmed Chalabi,1,1,Ahmed Chalabi,0.42602783,0.42602783,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,231,0.29477351903915405
222,Ahmed Chalabi,1,1,Ahmed Chalabi,0.368406,0.368406,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,232,0.37628597021102905
223,Ahmed Chalabi,1,1,Ahmed Chalabi,0.29866266,0.29866266,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,233,0.3334429860115051
224,Tom Cruise,88,88,Tom Cruise,0.33185732,0.33185732,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,234,0.07042708992958069
225,Tom Cruise,88,88,Tom Cruise,0.24572808,0.24572808,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,235,0.10193866491317749
226,Tom Cruise,88,88,Tom Cruise,0.25495598,0.25495598,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,236,0.2516306936740875
227,Tom Cruise,88,44,Justin Timberlake,0.19782102,0.17066693,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,237,0.2785685658454895
228,Tom Cruise,88,88,Tom Cruise,0.3996622,0.3996622,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,238,0.15790581703186035
229,Tom Cruise,88,88,Tom Cruise,0.186647,0.186647,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,239,0.33016782999038696
230,Tom Cruise,88,88,Tom Cruise,0.24269202,0.24269202,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,240,0.15903085470199585
231,Tom Cruise,88,88,Tom Cruise,0.26436865,0.26436865,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,241,0.2253130078315735
232,JK Rowling,31,31,JK Rowling,0.30572444,0.30572444,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,243,0.22754544019699097
233,JK Rowling,31,31,JK Rowling,0.22751433,0.22751433,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,244,0.3564304709434509
234,JK Rowling,31,31,JK Rowling,0.36620748,0.36620748,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,245,0.1528393030166626
235,JK Rowling,31,73,Rob Marshall,0.1737032,0.16742726,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,246,0.2583572119474411
236,Elizabeth Smart,22,22,Elizabeth Smart,0.30469507,0.30469507,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,247,0.036592453718185425
237,Elizabeth Smart,22,22,Elizabeth Smart,0.208507,0.208507,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,248,-0.035731032490730286
238,Elizabeth Smart,22,93,Victoria Clarke,0.17825401,-0.057274096,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,249,0.3157796189188957
239,Elizabeth Smart,22,93,Victoria Clarke,0.2299119,-0.02011516,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,250,0.33694570511579514
240,Jennifer Aniston,34,34,Jennifer Aniston,0.22960567,0.22960567,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,251,0.27513837814331055
241,Jennifer Aniston,34,93,Victoria Clarke,0.27487373,0.10093291,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,252,0.4624820202589035
242,Jennifer Aniston,34,34,Jennifer Aniston,0.22480476,0.22480476,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,253,0.24733346700668335
243,Jennifer Aniston,34,12,Carmen Electra,0.10664339,-0.0031390935,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,254,0.31134946644306183
244,Jennifer Aniston,34,93,Victoria Clarke,0.26857457,0.14566383,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,255,0.2670186161994934
245,Jennifer Aniston,34,93,Victoria Clarke,0.2764852,0.13362305,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,256,0.35911180078983307
246,Jennifer Aniston,34,58,Michael Jackson,0.20120212,0.18039876,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,257,0.28482329845428467
247,Jennifer Aniston,34,34,Jennifer Aniston,0.2627007,0.2627007,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,258,0.2187580168247223
248,George W Bush,24,24,George W Bush,0.40799528,0.40799528,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,259,0.22861987352371216
249,George W Bush,24,24,George W Bush,0.2256212,0.2256212,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,260,0.015639111399650574
250,George W Bush,24,24,George W Bush,0.34202188,0.34202188,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,261,-0.010112851858139038
251,George W Bush,24,24,George W Bush,0.34280294,0.34280294,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,262,0.08902329206466675
252,George W Bush,24,93,Victoria Clarke,0.18397018,-0.024498865,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,263,0.44685347378253937
253,George W Bush,24,24,George W Bush,0.3140992,0.3140992,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,264,0.15816336870193481
254,George W Bush,24,24,George W Bush,0.26346165,0.26346165,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,265,0.19886916875839233
255,George W Bush,24,67,Peter Struck,0.22699729,0.18169224,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,266,0.1598484218120575
256,Joseph Biden,43,43,Joseph Biden,0.47523883,0.47523883,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,267,0.13225987553596497
257,Joseph Biden,43,45,Kevin Spacey,0.18994914,0.16225082,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,268,0.3928714394569397
258,Joseph Biden,43,78,Rubens Barrichello,0.15318665,0.08535243,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,269,0.3696909472346306
259,Joseph Biden,43,43,Joseph Biden,0.3565899,0.3565899,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,270,0.20594662427902222
260,Billy Crystal,5,5,Billy Crystal,0.17709827,0.17709827,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,271,0.2959049642086029
261,Billy Crystal,5,5,Billy Crystal,0.41950262,0.41950262,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,272,-0.014273136854171753
262,Billy Crystal,5,5,Billy Crystal,0.3939491,0.3939491,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,273,-0.0013453364372253418
263,Billy Crystal,5,5,Billy Crystal,0.45857382,0.45857382,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,274,0.05138581991195679
264,Billy Crystal,5,5,Billy Crystal,0.3441481,0.3441481,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,275,0.0704115629196167
265,Rob Marshall,73,73,Rob Marshall,0.46553266,0.46553266,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,276,0.14164817333221436
266,Rob Marshall,73,93,Victoria Clarke,0.17200124,0.12879096,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,277,0.3965095430612564
267,Rob Marshall,73,73,Rob Marshall,0.37723035,0.37723035,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,278,0.05896109342575073
268,Rob Marshall,73,73,Rob Marshall,0.1851959,0.1851959,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,279,0.2773354947566986
269,Rob Marshall,73,73,Rob Marshall,0.42134365,0.42134365,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,280,0.0598621666431427
270,Madonna,52,58,Michael Jackson,0.15294543,0.12303784,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,281,0.18440315872430801
271,Madonna,52,93,Victoria Clarke,0.20973834,0.019420458,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,282,0.2809424865990877
272,Madonna,52,58,Michael Jackson,0.12929073,0.041567978,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,284,0.25450897589325905
273,Kevin Spacey,45,45,Kevin Spacey,0.24926096,0.24926096,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,285,0.3921450972557068
274,Kevin Spacey,45,45,Kevin Spacey,0.24968106,0.24968106,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,286,0.46544164419174194
275,Kevin Spacey,45,45,Kevin Spacey,0.48048958,0.48048958,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,287,0.0553225576877594
276,Kevin Spacey,45,93,Victoria Clarke,0.20889436,0.058905773,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,288,0.45531076937913895
277,Calista Flockhart,10,10,Calista Flockhart,0.4423229,0.4423229,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,289,0.18477362394332886
278,Calista Flockhart,10,10,Calista Flockhart,0.18322617,0.18322617,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,290,0.23902690410614014
279,Calista Flockhart,10,58,Michael Jackson,0.15729739,0.14927629,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,291,0.4084295928478241
280,Calista Flockhart,10,58,Michael Jackson,0.14532699,0.014083505,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,292,0.6300989389419556
281,Calista Flockhart,10,10,Calista Flockhart,0.3051985,0.3051985,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,293,0.2315947413444519
282,Erika Harold,23,93,Victoria Clarke,0.14440659,0.070677586,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,294,0.44193851202726364
283,Erika Harold,23,45,Kevin Spacey,0.18555269,0.09156509,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,295,0.30393509566783905
284,Erika Harold,23,3,Ari Fleischer,0.14969811,0.11801483,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,296,0.07916915416717529
285,Erika Harold,23,93,Victoria Clarke,0.11799377,0.018671954,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,297,0.39610311947762966
286,Li Zhaoxing,49,49,Li Zhaoxing,0.20899911,0.20899911,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,298,0.3881632536649704
287,Li Zhaoxing,49,78,Rubens Barrichello,0.17178714,0.03734214,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,299,0.5259638354182243
288,Li Zhaoxing,49,19,David Anderson,0.11146094,0.031508155,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,300,0.5299992486834526
289,Li Zhaoxing,49,43,Joseph Biden,0.1919859,0.11071633,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,301,0.4455922991037369
290,Li Zhaoxing,49,93,Victoria Clarke,0.20098263,0.08554371,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,302,0.24978284537792206
291,Li Zhaoxing,49,93,Victoria Clarke,0.1985867,0.05333559,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,303,0.56874855235219
292,Li Zhaoxing,49,93,Victoria Clarke,0.2217978,0.06454137,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,304,0.5615553557872772
293,Paul Wolfowitz,65,65,Paul Wolfowitz,0.3201347,0.3201347,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,305,0.20869821310043335
294,Paul Wolfowitz,65,64,Paul Martin,0.22393711,0.19057328,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,306,0.175664484500885
295,Paul Wolfowitz,65,65,Paul Wolfowitz,0.28198898,0.28198898,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,307,0.109935462474823
296,Paul Wolfowitz,65,93,Victoria Clarke,0.1777532,0.06897192,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,308,0.36496151983737946
297,Paul Wolfowitz,65,65,Paul Wolfowitz,0.22546192,0.22546192,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,309,0.16999678313732147
298,Paul Wolfowitz,65,93,Victoria Clarke,0.2757997,0.055070926,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,310,0.31758351251482964
299,Paul Wolfowitz,65,65,Paul Wolfowitz,0.23695165,0.23695165,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,311,0.20662802457809448
300,Paul Wolfowitz,65,6,Binyamin Ben-Eliezer,0.15498525,0.14562598,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,312,0.3397080600261688
301,Nicanor Duarte Frutos,61,58,Michael Jackson,0.1561864,0.07345553,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,313,0.42912761867046356
302,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.22867095,0.22867095,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,314,0.06611800193786621
303,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.3746289,0.3746289,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,315,0.09031328558921814
304,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.20118898,0.20118898,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,316,0.08145707845687866
305,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.27460238,0.27460238,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,317,0.09412422776222229
306,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.34654707,0.34654707,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,318,-0.006131619215011597
307,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.33041194,0.33041194,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,319,0.07915368676185608
308,Nicanor Duarte Frutos,61,66,Pedro Almodovar,0.23769599,0.1694836,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,320,0.1241639256477356
309,Jose Manuel Durao Barroso,42,93,Victoria Clarke,0.22821549,0.12860256,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,321,0.20434260368347168
310,Jose Manuel Durao Barroso,42,93,Victoria Clarke,0.26927656,0.055768497,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,322,0.1742599532008171
311,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.33673102,0.33673102,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,323,-0.0003636777400970459
312,Jose Manuel Durao Barroso,42,93,Victoria Clarke,0.1851849,0.017001456,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,324,0.2510343734174967
313,Jose Manuel Durao Barroso,42,12,Carmen Electra,0.17187503,0.15277573,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,325,0.3794509470462799
314,Brad Johnson,8,8,Brad Johnson,0.33457077,0.33457077,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,326,0.050563693046569824
315,Brad Johnson,8,8,Brad Johnson,0.31450695,0.31450695,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,327,0.03388458490371704
316,Brad Johnson,8,93,Victoria Clarke,0.19026041,-0.053415794,False,True,False,False,True,True,arcface_ir101_wf4m,adversarial_mascot_sticker,328,0.3248227722942829
317,Brad Johnson,8,19,David Anderson,0.14806765,0.116280764,False,False,False,True,True,False,arcface_ir101_wf4m,adversarial_mascot_sticker,329,0.24247780442237854
318,Peter Struck,67,67,Peter Struck,0.24196467,0.24196467,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,330,0.017131060361862183
319,Peter Struck,67,67,Peter Struck,0.36026338,0.36026338,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,331,0.04042902588844299
320,Peter Struck,67,67,Peter Struck,0.34397534,0.34397534,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,332,-0.09137138724327087
321,Peter Struck,67,67,Peter Struck,0.25450063,0.25450063,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,333,0.0020269155502319336
322,Shimon Peres,81,81,Shimon Peres,0.24254718,0.24254718,True,True,True,False,False,False,arcface_ir101_wf4m,adversarial_mascot_sticker,334,0.2482961118221283
