probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_name,model_short_name
164,Mark Hurlbert,54,54,Mark Hurlbert,0.49983227,0.49983227,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
165,Mark Hurlbert,54,54,Mark Hurlbert,0.61844146,0.61844146,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
166,Silvan Shalom,82,82,Silvan Shalom,0.34631965,0.34631965,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
167,Silvan Shalom,82,82,Silvan Shalom,0.3461265,0.3461265,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
168,Silvan Shalom,82,87,Tim Henman,0.19383684,0.18055028,False,False,False,True,True,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
169,Silvan Shalom,82,82,Silvan Shalom,0.2856927,0.2856927,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
170,Silvan Shalom,82,82,Silvan Shalom,0.6767555,0.6767555,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
171,Britney Spears,9,27,Heidi Klum,0.19726592,0.19587335,False,False,False,True,True,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
172,Britney Spears,9,9,Britney Spears,0.37166286,0.37166286,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
173,Britney Spears,9,9,Britney Spears,0.37082565,0.37082565,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
174,Britney Spears,9,9,Britney Spears,0.34565133,0.34565133,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
175,Britney Spears,9,9,Britney Spears,0.34027916,0.34027916,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
176,Britney Spears,9,9,Britney Spears,0.30017173,0.30017173,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
177,Britney Spears,9,9,Britney Spears,0.38958454,0.38958454,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
178,Britney Spears,9,9,Britney Spears,0.4446506,0.4446506,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
179,Gunter Pleuger,26,26,Gunter Pleuger,0.40339983,0.40339983,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
180,Gunter Pleuger,26,26,Gunter Pleuger,0.40728614,0.40728614,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
181,Gunter Pleuger,26,26,Gunter Pleuger,0.44141078,0.44141078,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
182,Gunter Pleuger,26,26,Gunter Pleuger,0.5765536,0.5765536,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
183,Gunter Pleuger,26,26,Gunter Pleuger,0.47437072,0.47437072,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
184,Gunter Pleuger,26,26,Gunter Pleuger,0.37141472,0.37141472,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
185,Tom Daschle,89,89,Tom Daschle,0.49299675,0.49299675,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
186,Tom Daschle,89,89,Tom Daschle,0.45683146,0.45683146,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
187,Tom Daschle,89,89,Tom Daschle,0.6470384,0.6470384,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
188,Tom Daschle,89,89,Tom Daschle,0.5320604,0.5320604,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
189,Tom Daschle,89,89,Tom Daschle,0.60641056,0.60641056,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
190,Tom Daschle,89,89,Tom Daschle,0.48874328,0.48874328,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
191,Tom Daschle,89,89,Tom Daschle,0.35459036,0.35459036,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
192,Tom Daschle,89,89,Tom Daschle,0.593888,0.593888,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
193,Ian Thorpe,30,30,Ian Thorpe,0.4404281,0.4404281,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
194,Ian Thorpe,30,30,Ian Thorpe,0.5268618,0.5268618,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
195,Ian Thorpe,30,30,Ian Thorpe,0.44288704,0.44288704,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
196,Ian Thorpe,30,30,Ian Thorpe,0.33184987,0.33184987,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
197,Ian Thorpe,30,30,Ian Thorpe,0.42372644,0.42372644,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
198,Ian Thorpe,30,30,Ian Thorpe,0.49231413,0.49231413,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
199,Ian Thorpe,30,30,Ian Thorpe,0.4636166,0.4636166,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
200,Ian Thorpe,30,30,Ian Thorpe,0.47583175,0.47583175,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
201,Tommy Haas,90,90,Tommy Haas,0.3655396,0.3655396,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
202,Tommy Haas,90,39,John Stockton,0.2884167,0.09145813,False,True,False,False,True,True,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
203,Tommy Haas,90,90,Tommy Haas,0.4681325,0.4681325,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
204,Tommy Haas,90,90,Tommy Haas,0.3621226,0.3621226,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
205,Tommy Haas,90,90,Tommy Haas,0.6215383,0.6215383,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
206,John Allen Muhammad,38,38,John Allen Muhammad,0.6795156,0.6795156,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
207,John Allen Muhammad,38,38,John Allen Muhammad,0.6578987,0.6578987,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
208,John Allen Muhammad,38,38,John Allen Muhammad,0.7415533,0.7415533,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
209,John Allen Muhammad,38,38,John Allen Muhammad,0.5762178,0.5762178,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
210,John Allen Muhammad,38,38,John Allen Muhammad,0.60290086,0.60290086,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
211,John Allen Muhammad,38,38,John Allen Muhammad,0.8298362,0.8298362,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
212,John Allen Muhammad,38,38,John Allen Muhammad,0.71745133,0.71745133,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
213,John Allen Muhammad,38,38,John Allen Muhammad,0.6752863,0.6752863,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
214,Ari Fleischer,3,3,Ari Fleischer,0.48741454,0.48741454,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
215,Ari Fleischer,3,3,Ari Fleischer,0.6570989,0.6570989,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
216,Ari Fleischer,3,3,Ari Fleischer,0.5392231,0.5392231,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
217,Ari Fleischer,3,3,Ari Fleischer,0.71230507,0.71230507,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
218,Ari Fleischer,3,93,Victoria Clarke,0.35427004,0.28767228,False,True,False,False,True,True,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
219,Ari Fleischer,3,3,Ari Fleischer,0.586161,0.586161,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
220,Ari Fleischer,3,3,Ari Fleischer,0.3243972,0.3243972,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
221,Ari Fleischer,3,3,Ari Fleischer,0.68954545,0.68954545,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
222,Tim Henman,87,83,Sourav Ganguly,0.2492171,0.22507983,False,False,False,True,True,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
223,Tim Henman,87,87,Tim Henman,0.5524136,0.5524136,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
224,Tim Henman,87,87,Tim Henman,0.53815985,0.53815985,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
225,Tim Henman,87,89,Tom Daschle,0.35489032,0.3516846,False,True,False,False,True,True,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
226,Tim Henman,87,87,Tim Henman,0.328106,0.328106,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
227,Tim Henman,87,87,Tim Henman,0.47102824,0.47102824,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
228,Tim Henman,87,87,Tim Henman,0.38848966,0.38848966,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
229,Tim Henman,87,87,Tim Henman,0.37497318,0.37497318,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
230,Ahmed Chalabi,1,1,Ahmed Chalabi,0.47134113,0.47134113,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
231,Ahmed Chalabi,1,1,Ahmed Chalabi,0.59710634,0.59710634,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
232,Ahmed Chalabi,1,1,Ahmed Chalabi,0.6527716,0.6527716,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
233,Ahmed Chalabi,1,1,Ahmed Chalabi,0.5898293,0.5898293,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
234,Tom Cruise,88,88,Tom Cruise,0.2929612,0.2929612,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
235,Tom Cruise,88,88,Tom Cruise,0.3521049,0.3521049,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
236,Tom Cruise,88,88,Tom Cruise,0.3415528,0.3415528,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
237,Tom Cruise,88,88,Tom Cruise,0.35139892,0.35139892,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
238,Tom Cruise,88,88,Tom Cruise,0.3982621,0.3982621,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
239,Tom Cruise,88,88,Tom Cruise,0.3582136,0.3582136,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
240,Tom Cruise,88,88,Tom Cruise,0.34165204,0.34165204,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
241,Tom Cruise,88,88,Tom Cruise,0.43353075,0.43353075,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
242,JK Rowling,31,31,JK Rowling,0.27760452,0.27760452,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
243,JK Rowling,31,31,JK Rowling,0.48709133,0.48709133,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
244,JK Rowling,31,31,JK Rowling,0.57956016,0.57956016,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
245,JK Rowling,31,31,JK Rowling,0.5975732,0.5975732,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
246,JK Rowling,31,31,JK Rowling,0.35076642,0.35076642,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
247,Elizabeth Smart,22,22,Elizabeth Smart,0.5567862,0.5567862,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
248,Elizabeth Smart,22,22,Elizabeth Smart,0.32599735,0.32599735,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
249,Elizabeth Smart,22,22,Elizabeth Smart,0.35928002,0.35928002,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
250,Elizabeth Smart,22,22,Elizabeth Smart,0.3670026,0.3670026,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
251,Jennifer Aniston,34,34,Jennifer Aniston,0.5120908,0.5120908,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
252,Jennifer Aniston,34,34,Jennifer Aniston,0.5456504,0.5456504,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
253,Jennifer Aniston,34,34,Jennifer Aniston,0.40235355,0.40235355,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
254,Jennifer Aniston,34,34,Jennifer Aniston,0.29674542,0.29674542,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
255,Jennifer Aniston,34,34,Jennifer Aniston,0.46802688,0.46802688,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
256,Jennifer Aniston,34,34,Jennifer Aniston,0.49680158,0.49680158,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
257,Jennifer Aniston,34,34,Jennifer Aniston,0.40747094,0.40747094,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
258,Jennifer Aniston,34,34,Jennifer Aniston,0.44814682,0.44814682,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
259,George W Bush,24,24,George W Bush,0.60286427,0.60286427,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
260,George W Bush,24,24,George W Bush,0.24503899,0.24503899,True,False,False,True,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
261,George W Bush,24,24,George W Bush,0.42556548,0.42556548,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
262,George W Bush,24,65,Paul Wolfowitz,0.39627743,0.35035497,False,True,False,False,True,True,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
263,George W Bush,24,24,George W Bush,0.46825987,0.46825987,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
264,George W Bush,24,24,George W Bush,0.59810466,0.59810466,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
265,George W Bush,24,24,George W Bush,0.46519256,0.46519256,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
266,George W Bush,24,24,George W Bush,0.39316413,0.39316413,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
267,Joseph Biden,43,43,Joseph Biden,0.48733282,0.48733282,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
268,Joseph Biden,43,43,Joseph Biden,0.39687178,0.39687178,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
269,Joseph Biden,43,43,Joseph Biden,0.33403835,0.33403835,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
270,Joseph Biden,43,43,Joseph Biden,0.47352985,0.47352985,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
271,Billy Crystal,5,5,Billy Crystal,0.45234782,0.45234782,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
272,Billy Crystal,5,5,Billy Crystal,0.2971943,0.2971943,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
273,Billy Crystal,5,5,Billy Crystal,0.486161,0.486161,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
274,Billy Crystal,5,5,Billy Crystal,0.49660835,0.49660835,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
275,Billy Crystal,5,5,Billy Crystal,0.21932703,0.21932703,True,False,False,True,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
276,Rob Marshall,73,73,Rob Marshall,0.781934,0.781934,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
277,Rob Marshall,73,73,Rob Marshall,0.70676386,0.70676386,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
278,Rob Marshall,73,73,Rob Marshall,0.4224373,0.4224373,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
279,Rob Marshall,73,73,Rob Marshall,0.56013083,0.56013083,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
280,Rob Marshall,73,73,Rob Marshall,0.57735145,0.57735145,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
281,Madonna,52,52,Madonna,0.26799396,0.26799396,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
282,Madonna,52,52,Madonna,0.32750964,0.32750964,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
283,Madonna,52,52,Madonna,0.35733563,0.35733563,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
284,Madonna,52,52,Madonna,0.36574233,0.36574233,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
285,Kevin Spacey,45,45,Kevin Spacey,0.53678024,0.53678024,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
286,Kevin Spacey,45,45,Kevin Spacey,0.64547443,0.64547443,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
287,Kevin Spacey,45,45,Kevin Spacey,0.5051284,0.5051284,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
288,Kevin Spacey,45,45,Kevin Spacey,0.49491614,0.49491614,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
289,Calista Flockhart,10,10,Calista Flockhart,0.53940463,0.53940463,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
290,Calista Flockhart,10,10,Calista Flockhart,0.34861517,0.34861517,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
291,Calista Flockhart,10,10,Calista Flockhart,0.2986508,0.2986508,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
292,Calista Flockhart,10,10,Calista Flockhart,0.6423914,0.6423914,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
293,Calista Flockhart,10,10,Calista Flockhart,0.38125092,0.38125092,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
294,Erika Harold,23,23,Erika Harold,0.5978739,0.5978739,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
295,Erika Harold,23,23,Erika Harold,0.6408019,0.6408019,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
296,Erika Harold,23,23,Erika Harold,0.40080202,0.40080202,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
297,Erika Harold,23,23,Erika Harold,0.4775009,0.4775009,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
298,Li Zhaoxing,49,49,Li Zhaoxing,0.5276542,0.5276542,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
299,Li Zhaoxing,49,49,Li Zhaoxing,0.56547725,0.56547725,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
300,Li Zhaoxing,49,49,Li Zhaoxing,0.6107727,0.6107727,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
301,Li Zhaoxing,49,49,Li Zhaoxing,0.6388563,0.6388563,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
302,Li Zhaoxing,49,92,Tung Chee-hwa,0.3688106,0.3391127,False,True,False,False,True,True,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
303,Li Zhaoxing,49,49,Li Zhaoxing,0.6245171,0.6245171,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
304,Li Zhaoxing,49,49,Li Zhaoxing,0.667298,0.667298,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
305,Paul Wolfowitz,65,65,Paul Wolfowitz,0.48378754,0.48378754,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
306,Paul Wolfowitz,65,35,Jeremy Greenstock,0.32017225,0.2809407,False,True,False,False,True,True,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
307,Paul Wolfowitz,65,65,Paul Wolfowitz,0.38211215,0.38211215,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
308,Paul Wolfowitz,65,65,Paul Wolfowitz,0.4234195,0.4234195,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
309,Paul Wolfowitz,65,91,Trent Lott,0.34106657,0.31864122,False,True,False,False,True,True,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
310,Paul Wolfowitz,65,65,Paul Wolfowitz,0.2894924,0.2894924,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
311,Paul Wolfowitz,65,65,Paul Wolfowitz,0.41728592,0.41728592,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
312,Paul Wolfowitz,65,65,Paul Wolfowitz,0.40354237,0.40354237,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
313,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.4866099,0.4866099,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
314,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.3996337,0.3996337,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
315,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.50813997,0.50813997,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
316,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.32021204,0.32021204,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
317,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.34980345,0.34980345,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
318,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.37317866,0.37317866,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
319,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.37309095,0.37309095,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
320,Nicanor Duarte Frutos,61,61,Nicanor Duarte Frutos,0.39954376,0.39954376,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
321,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.46266288,0.46266288,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
322,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.28772902,0.28772902,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
323,Jose Manuel Durao Barroso,42,87,Tim Henman,0.34157085,0.28658164,False,True,False,False,True,True,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
324,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.35084182,0.35084182,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
325,Jose Manuel Durao Barroso,42,42,Jose Manuel Durao Barroso,0.627611,0.627611,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
326,Brad Johnson,8,8,Brad Johnson,0.36841643,0.36841643,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
327,Brad Johnson,8,42,Jose Manuel Durao Barroso,0.28033304,0.27641565,False,True,False,False,True,True,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
328,Brad Johnson,8,8,Brad Johnson,0.39070803,0.39070803,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
329,Brad Johnson,8,8,Brad Johnson,0.40058416,0.40058416,True,True,True,False,False,False,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
330,Peter Struck,67,3,Ari Fleischer,0.31710893,0.27898297,False,True,False,False,True,True,minchul/cvlface_adaface_ir50_webface4m,adaface_ir50_wf4m
